total_cost_bps,n_days,ann_return,ann_vol,sharpe,max_dd
5.0,1699,0.1660936408474758,0.15225057930351504,1.085204491410472,-0.17812280841630157
10.0,1699,0.1497734027450941,0.15226006651312848,0.9925282842461367,-0.1999519601833225
20.0,1699,0.1178115094219665,0.1522838132319977,0.8071852165871868,-0.279239775816316
