date,gross_return,cost,net_return,turnover,n_positions,n_long,n_short,net_exposure,gross_exposure
2021-04-15,-0.008922971707246125,4.629629629629631e-05,-0.00896926800354242,0.04629629629629631,108,54,54,-6.938893903907228e-18,1.0
2021-04-16,0.015275715137304066,6.481481481481483e-05,0.015210900322489252,0.06481481481481483,108,54,54,0.0,1.0000000000000002
2021-04-19,0.004597193906423297,6.430976430976436e-05,0.004532884142113533,0.06430976430976436,109,54,55,1.0408340855860843e-16,1.0
2021-04-20,0.012543726392682064,5.505050505050506e-05,0.012488675887631558,0.05505050505050506,109,54,55,9.71445146547012e-17,1.0
2021-04-21,0.0029928362628438747,4.612794612794613e-05,0.002946708316715929,0.04612794612794613,109,54,55,1.1796119636642288e-16,1.0
2021-04-22,0.014267973108465257,2.7609427609427613e-05,0.014240363680855829,0.02760942760942761,109,54,55,1.1102230246251565e-16,1.0
2021-04-23,0.0059110262869866235,3.653198653198654e-05,0.005874494300454637,0.03653198653198654,109,54,55,1.1102230246251565e-16,1.0
2021-04-26,0.004478196493323378,7.340067340067345e-05,0.004404795819922705,0.07340067340067345,108,54,54,0.0,1.0
2021-04-27,0.014279766777237152,3.703703703703705e-05,0.014242729740200116,0.03703703703703705,108,54,54,1.3877787807814457e-17,1.0
2021-04-28,-0.011749936451689032,2.7777777777777782e-05,-0.01177771422946681,0.027777777777777783,108,54,54,-2.7755575615628914e-17,1.0
2021-04-29,0.01262992398182669,6.397306397306402e-05,0.012565950917853626,0.06397306397306401,109,54,55,1.1102230246251565e-16,1.0
2021-04-30,0.009425407630545706,8.299663299663302e-05,0.009342410997549074,0.08299663299663301,109,54,55,1.249000902703301e-16,1.0
2021-05-06,-0.0062705429045781325,5.5050505050505056e-05,-0.0063255934096286374,0.05505050505050505,109,54,55,1.5265566588595902e-16,1.0
2021-05-07,0.005143516456237093,6.447811447811449e-05,0.005079038341758979,0.06447811447811448,108,53,55,-0.009259259259259162,0.9907407407407408
2021-05-10,-0.005786729840534185,6.447811447811449e-05,-0.005851207955012299,0.06447811447811448,108,53,55,-0.009259259259259148,0.9907407407407408
2021-05-11,-0.0014019196854507979,4.132996632996639e-05,-0.0014432496517807643,0.04132996632996638,108,54,54,-1.3877787807814457e-17,1.0
2021-05-12,-0.0021346273987444845,6.481481481481483e-05,-0.0021994422135592994,0.06481481481481483,108,54,54,0.0,1.0
2021-05-13,0.0003974189064020941,3.703703703703704e-05,0.00036038186936505705,0.03703703703703704,108,54,54,2.7755575615628914e-17,1.0
2021-05-14,0.018651571104204484,7.407407407407409e-05,0.01857749703013041,0.07407407407407408,108,54,54,1.3877787807814457e-17,1.0
2021-05-17,-0.002137686590285816,3.703703703703704e-05,-0.0021747236273228533,0.03703703703703704,108,54,54,1.3877787807814457e-17,1.0
2021-05-18,-0.0026624255883163244,4.629629629629631e-05,-0.002708721884612621,0.04629629629629631,108,54,54,0.0,1.0
2021-05-19,-0.003743587476332723,3.703703703703705e-05,-0.00378062451336976,0.03703703703703705,108,54,54,0.0,1.0
