total_cost_bps,n_days,ann_return,ann_vol,sharpe,max_dd
5.0,1699,0.17022078033277066,0.14702796493770334,1.142484741488511,-0.17264734007373916
10.0,1699,0.15116842086231674,0.14701988988589626,1.0308270269233983,-0.19085712445842917
20.0,1699,0.11398480046260584,0.14700894909888046,0.8074461838533589,-0.2531783851137821
