date,rank_ic
2019-01-02,
2019-01-03,
2019-01-04,
2019-01-07,
2019-01-08,
2019-01-09,0.05902149395339231
2019-01-10,0.004228910222610606
2019-01-11,-0.0525100884620311
2019-01-14,-0.07173881101625901
2019-01-15,-0.008491166370827198
2019-01-16,-0.024333761856180913
2019-01-17,-0.11485783806918157
2019-01-18,0.10523754803048738
2019-01-21,0.24529764509003624
2019-01-22,-0.15413280783129646
2019-01-23,-0.037620075029212934
2019-01-24,-0.08487204996938259
2019-01-25,-0.030955886904941877
2019-01-28,-0.3035653392671098
2019-01-29,-0.02665701732171661
2019-01-30,-0.31960672194364104
2019-01-31,0.4547723690533609
2019-02-01,0.12458867346143652
2019-02-11,0.08403288603956525
2019-02-12,-0.07354199653423397
2019-02-13,-0.11883118248965176
2019-02-14,-0.2478018097685934
2019-02-15,-0.31822802478959417
2019-02-18,0.08873036222846857
2019-02-19,0.00556146070036555
2019-02-20,-0.046840518401391196
2019-02-21,-0.3811427538424732
2019-02-22,-0.03603722222019316
2019-02-25,0.26166725514162836
2019-02-26,0.08888684085897652
2019-02-27,0.3727650480014287
2019-02-28,-0.24356332849856416
2019-03-01,0.10620333569938509
2019-03-04,-0.0437566281367482
2019-03-05,0.2541515828825214
2019-03-06,0.1967102718008046
2019-03-07,0.08178530551640753
2019-03-08,0.14672537909094216
2019-03-11,-0.15546658545219774
2019-03-12,0.4579117420439026
2019-03-13,0.29113155720241
2019-03-14,-0.016214442661754182
2019-03-15,-0.10744977855435948
2019-03-18,0.3824685618421362
2019-03-19,-0.08675407810017217
2019-03-20,0.42738246318977635
2019-03-21,0.030936068830635516
2019-03-22,-0.0319623018574313
2019-03-25,0.22210880782513348
2019-03-26,-0.07832325026187169
2019-03-27,0.032439277092736966
2019-03-28,0.2447495810472552
2019-03-29,0.31308990875713516
2019-04-01,0.13516169559023541
2019-04-02,-0.2460540510131465
2019-04-03,0.08997424900175917
2019-04-04,0.05247366970714217
2019-04-08,0.5335276844715701
2019-04-09,-0.12809451862636634
2019-04-10,0.23342198441558562
2019-04-11,0.13256228780569437
2019-04-12,0.08236438644131612
2019-04-15,0.17544806920391945
2019-04-16,0.15136177855646543
2019-04-17,0.15220753000409795
2019-04-18,-0.008301371595300666
2019-04-19,0.21665124571161537
2019-04-22,0.063027666999692
2019-04-23,0.16746107219992526
2019-04-24,-0.0969293362072717
2019-04-25,-0.027076908308831308
2019-04-26,-0.044372101616434706
2019-04-29,0.007976213031662812
2019-04-30,-0.3371837503920644
2019-05-06,-0.22311459737297434
2019-05-07,0.39872449839637203
2019-05-08,0.40259734212110426
2019-05-09,0.0273240709941275
2019-05-10,-0.23301468222386132
2019-05-13,0.03984109345512704
2019-05-14,0.24270741990278955
2019-05-15,0.029270139126812318
2019-05-16,0.19043865649915925
2019-05-17,0.07239326625836508
2019-05-20,0.2465947729949938
2019-05-21,-0.025923383545764914
2019-05-22,-0.17042980288450213
2019-05-23,0.21390502040481446
2019-05-24,0.11321511738186253
2019-05-27,0.09361657987967814
2019-05-28,0.17573472369086215
2019-05-29,-0.08162984487035176
2019-05-30,-0.030561537911973535
2019-05-31,-0.013717700519050349
2019-06-03,0.08141153578357427
2019-06-04,-0.2614434316732545
2019-06-05,0.030940673251636932
2019-06-06,0.1319151267220726
2019-06-10,0.4933646623297338
2019-06-11,-0.04290602643707334
2019-06-12,-0.01724019365270633
2019-06-13,0.04296794328490875
2019-06-14,-0.08439872411553916
2019-06-17,0.01847729494222609
2019-06-18,-0.07925820202059812
2019-06-19,-0.14017319261821257
2019-06-20,0.04908009068877145
2019-06-21,0.13009426784789813
2019-06-24,0.016526520335785166
2019-06-25,-0.10123846528498791
2019-06-26,-0.3096531806821759
2019-06-27,-0.2461851138306858
2019-06-28,0.03221845325804089
2019-07-01,0.060369685568911216
2019-07-02,0.06680631979408788
2019-07-03,0.22573863283185275
2019-07-04,0.021470471185309977
2019-07-05,-0.13481130358816026
2019-07-08,0.11374174558132132
2019-07-09,0.02048995384284249
2019-07-10,-0.04308354774587915
2019-07-11,0.10125994594514572
2019-07-12,0.027550840890962606
2019-07-15,-0.08780646878746293
2019-07-16,-0.05003326484282566
2019-07-17,-0.05844059532792326
2019-07-18,-0.027576800964631755
2019-07-19,0.09584288399343194
2019-07-22,0.08057639178557154
2019-07-23,0.29042721593562765
2019-07-24,-0.15969614021817383
2019-07-25,-0.025645100711945333
2019-07-26,-0.24874302826930503
2019-07-29,0.20219143109709056
2019-07-30,-0.19540729326262374
2019-07-31,-0.1040295240250749
2019-08-01,-0.15722775577414438
2019-08-02,-0.08037180242047746
2019-08-05,0.01491670985583172
2019-08-06,0.03780843235550615
2019-08-07,0.08855023840505788
2019-08-08,-0.20581045019822208
2019-08-09,-0.017085883787490208
2019-08-12,-0.018935075596810867
2019-08-13,-0.1079126969513388
2019-08-14,-0.2617756942058713
2019-08-15,-0.08099100731511175
2019-08-16,-0.06642385773794822
2019-08-19,0.11755819803120092
2019-08-20,-0.25407234627587433
2019-08-21,0.12889553351256877
2019-08-22,0.10822251889348268
2019-08-23,-0.25697300499000325
2019-08-26,0.08141927166648927
2019-08-27,-0.033545590129321796
2019-08-28,-0.021873255207098704
2019-08-29,-0.17918854240833176
2019-08-30,0.0866484587026651
2019-09-02,-0.07456326449231607
2019-09-03,0.09274779399368745
2019-09-04,0.11057177127186739
2019-09-05,-0.15735989440113923
2019-09-06,-0.13724807569569777
2019-09-09,0.032165183749234834
2019-09-10,-0.15173556158481194
2019-09-11,0.1432444998067965
2019-09-12,0.20843906521892522
2019-09-16,0.08700873655337558
2019-09-17,0.03081906191723429
2019-09-18,0.17516156340993733
2019-09-19,-0.17747475053160866
2019-09-20,-0.15626276236116227
2019-09-23,-0.04684222536916991
2019-09-24,0.1243026371920276
2019-09-25,-0.00824582636768809
2019-09-26,0.32622962926955124
2019-09-27,-0.0008103204980207356
2019-09-30,-0.19895766819593058
2019-10-08,0.27992502248860307
2019-10-09,0.20059279391539445
2019-10-10,-0.058551747457903154
2019-10-11,0.1429828260342976
2019-10-14,-0.18112960016153964
2019-10-15,-0.006501213250125102
2019-10-16,-0.14100389224120644
2019-10-17,0.05389446294139468
2019-10-18,-0.12172670481722654
2019-10-21,0.2935892677226211
2019-10-22,0.06673910320117032
2019-10-23,0.09116307291374222
2019-10-24,0.11457473442966183
2019-10-25,0.13284073615555386
2019-10-28,0.14149590846932833
2019-10-29,-0.1151935461051616
2019-10-30,0.07374935655469025
2019-10-31,0.0930480339923379
2019-11-01,-0.04301308260015426
2019-11-04,-0.07240363431169522
2019-11-05,0.04431984446491783
2019-11-06,0.0014519477935822178
2019-11-07,0.20379307853501177
2019-11-08,-0.12061365199158339
2019-11-11,0.0120280774551264
2019-11-12,-0.05163313036107586
2019-11-13,-0.09138190051615996
2019-11-14,-0.2009061849792978
2019-11-15,0.210220197824192
2019-11-18,0.07145070897125073
2019-11-19,-0.09530549613863235
2019-11-20,-0.07438537566908998
2019-11-21,-0.1030524644678675
2019-11-22,-0.1854777903067814
2019-11-25,0.09672880109653201
2019-11-26,0.27246366308830317
2019-11-27,0.07062976507796637
2019-11-28,-0.03514298631222146
2019-11-29,-0.03256350601214074
2019-12-02,-0.12973732577823333
2019-12-03,-0.17572426459918336
2019-12-04,-0.07097215069212422
2019-12-05,-0.08489026730581989
2019-12-06,0.204460457749326
2019-12-09,-0.257040558127815
2019-12-10,0.215440382141277
2019-12-11,-0.2691248500212729
2019-12-12,0.27491731441582073
2019-12-13,-0.032930582318232315
2019-12-16,0.08331821968604694
2019-12-17,-0.0603758860578599
2019-12-18,0.023222743898728155
2019-12-19,-0.013919777023430103
2019-12-20,0.2700237668245991
2019-12-23,-0.008391446947606775
2019-12-24,0.14694192368081263
2019-12-25,0.06687205347355174
2019-12-26,0.010148075853671615
2019-12-27,0.12257227319840143
2019-12-30,0.046560581204030775
2019-12-31,0.12756259620960866
2020-01-02,0.08842201863470249
2020-01-03,-0.10951315530513174
2020-01-06,-0.016149152659879984
2020-01-07,0.10614688551900286
2020-01-08,0.22100169850050502
2020-01-09,0.019824904391048236
2020-01-10,-0.16357477529475709
2020-01-13,0.39559527110498194
2020-01-14,-0.3235727859638842
2020-01-15,-0.23977081290871705
2020-01-16,-0.11074758344059542
2020-01-17,-0.18073469714158563
2020-01-20,-0.22324560076318992
2020-01-21,-0.24321113200807523
2020-01-22,-0.36617037553585985
2020-01-23,-0.08417751603418525
2020-02-03,-0.022301312332556757
2020-02-04,0.23503394662330185
2020-02-05,-0.2173205149413783
2020-02-06,0.03157027834012695
2020-02-07,0.34986826400628124
2020-02-10,0.3035358757259251
2020-02-11,-0.3144070164055528
2020-02-12,-0.096204405931554
2020-02-13,-0.11490035771623905
2020-02-14,0.11196502127084364
2020-02-17,-0.0142419207901764
2020-02-18,0.06546204982938812
2020-02-19,0.029307257578393295
2020-02-20,-0.11768443116553984
2020-02-21,-0.21449750526839417
2020-02-24,-0.1858018713336601
2020-02-25,0.4827108030808183
2020-02-26,0.23928256504142756
2020-02-27,-0.18635998665908315
2020-02-28,-0.0010927309431841277
2020-03-02,0.0012722721447492509
2020-03-03,-0.04081383335381496
2020-03-04,-0.10967812370689688
2020-03-05,0.34707057975543043
2020-03-06,-0.12775610599584256
2020-03-09,0.5416523803867459
2020-03-10,-0.30826083824940087
2020-03-11,-0.1332903876415799
2020-03-12,0.22253803800496896
2020-03-13,-0.27716265083660835
2020-03-16,-0.16170594534575336
2020-03-17,-0.07443443196720678
2020-03-18,0.012641130530525733
2020-03-19,-0.12555333687444076
2020-03-20,-0.0627174126583621
2020-03-23,0.1942434750986967
2020-03-24,0.24714933508953943
2020-03-25,-0.07161221508659045
2020-03-26,-0.28526238731802456
2020-03-27,-0.08499997098724205
2020-03-30,-0.06957696670486442
2020-03-31,0.33718506583376484
2020-04-01,0.32364431053992393
2020-04-02,-0.060717904702505994
2020-04-03,-0.03409000595522188
2020-04-07,-0.14864555673410373
2020-04-08,0.24375451786817187
2020-04-09,0.20585215528683437
2020-04-10,-0.27568600971848367
2020-04-13,0.39562969624438676
2020-04-14,0.2273730379401825
2020-04-15,0.044050450591521996
2020-04-16,0.12869564318424148
2020-04-17,0.010495005472381325
2020-04-20,0.08289274151905288
2020-04-21,0.054991635223529796
2020-04-22,0.16988414854944922
2020-04-23,-0.07139349340911356
2020-04-24,0.04633172604149591
2020-04-27,-0.1562252065750971
2020-04-28,-0.006619160840647696
2020-04-29,0.3176404999194237
2020-04-30,-0.0773720502690537
2020-05-06,0.14720505127231376
2020-05-07,0.008691578397594046
2020-05-08,-0.00203033939737736
2020-05-11,-0.03910919199073533
2020-05-12,-0.12284257859265926
2020-05-13,-0.08932416213107147
2020-05-14,-0.023641023909406273
2020-05-15,0.20136294922512707
2020-05-18,-0.019882067672761707
2020-05-19,0.02855580475332637
2020-05-20,-0.11021624748690341
2020-05-21,0.02770259507938144
2020-05-22,-0.10195888188065379
2020-05-25,0.058489089788447884
2020-05-26,-0.22468119910967294
2020-05-27,-0.007637348216035282
2020-05-28,0.05558948935655057
2020-05-29,0.21824108850142318
2020-06-01,0.11656388723637075
2020-06-02,0.03131666395024028
2020-06-03,-0.029757931956977925
2020-06-04,-0.19051216979780455
2020-06-05,-0.07511064321437891
2020-06-08,0.2010347001950364
2020-06-09,-0.06146483864669111
2020-06-10,0.34588572253350797
2020-06-11,-0.07304501470548048
2020-06-12,-0.1670456726122775
2020-06-15,0.045883223301591156
2020-06-16,-0.049388820107307656
2020-06-17,0.1063320081640006
2020-06-18,0.18834122152815316
2020-06-19,-0.19574364793927526
2020-06-22,-0.2853195512981465
2020-06-23,0.1551849863950001
2020-06-24,-0.18034397373997377
2020-06-29,-0.16925541202486685
2020-06-30,0.14556558111080614
2020-07-01,0.18020011618955822
2020-07-02,-0.10419700098145081
2020-07-03,-0.2995268160210776
2020-07-06,0.6311323621533196
2020-07-07,-0.2967311806888242
2020-07-08,0.30430792144159596
2020-07-09,0.2085969643316514
2020-07-10,-0.011112675977424784
2020-07-13,0.029903228940353764
