total_cost_bps,n_days,ann_return,ann_vol,sharpe,max_dd
5.0,1699,0.041103146243520516,0.1663305258245465,0.3216667305897524,-0.29550458882601427
10.0,1699,-0.0439360325503394,0.16637276281459487,-0.19051519172920553,-0.49905580245799597
20.0,1699,-0.19381605725608742,0.16647956297471805,-1.2139364477285637,-0.7815759693891013
