date,ic
2019-01-02,
2019-01-03,
2019-01-04,
2019-01-07,
2019-01-08,
2019-01-09,0.16453417600937084
2019-01-10,0.07059309148486033
2019-01-11,-0.019517074078386265
2019-01-14,-0.08170533030335045
2019-01-15,0.17264036590500068
2019-01-16,0.20142879546078926
2019-01-17,0.19899033972051344
2019-01-18,0.1749370083305545
2019-01-21,0.1314101370312069
2019-01-22,0.002011080424636939
2019-01-23,-0.008284599660590072
2019-01-24,-0.2455990640554637
2019-01-25,-0.06914582120988576
2019-01-28,-0.33516372138440587
2019-01-29,0.10799523409953962
2019-01-30,-0.3623139811372791
2019-01-31,0.44552622108201884
2019-02-01,0.07785657468594136
2019-02-11,-0.10276354705141047
2019-02-12,-0.23755448281317157
2019-02-13,-0.12595237704531165
2019-02-14,-0.3110200302503883
2019-02-15,-0.2920655277532223
2019-02-18,-0.11040302749522363
2019-02-19,0.18957834417626954
2019-02-20,-0.12892505201970128
2019-02-21,-0.38138928378853165
2019-02-22,-0.11697943977552233
2019-02-25,-0.04081056820587703
2019-02-26,-0.05135839120758139
2019-02-27,0.3868642994926344
2019-02-28,-0.3403588576706071
2019-03-01,-0.003891802564366974
2019-03-04,-0.11286750117923243
2019-03-05,0.07318835812983815
2019-03-06,0.1206769984522273
2019-03-07,-0.02803577845552546
2019-03-08,0.352965867342474
2019-03-11,-0.1575536844304931
2019-03-12,0.4335302973778707
2019-03-13,0.28890189854981
2019-03-14,-0.0033580590580480525
2019-03-15,-0.19767403419438626
2019-03-18,0.3848206116012438
2019-03-19,-0.09976374307275873
2019-03-20,0.35810151381517796
2019-03-21,0.01644191548618146
2019-03-22,0.02725483985307287
2019-03-25,0.1567518191507506
2019-03-26,-0.10482137433548895
2019-03-27,0.10342045148086039
2019-03-28,0.27046648317903416
2019-03-29,0.2136778347180647
2019-04-01,0.15193735367632377
2019-04-02,-0.30774708816830465
2019-04-03,-0.03224172400830086
2019-04-04,-0.09873761374408249
2019-04-08,0.5855288485111316
2019-04-09,-0.13591257076747204
2019-04-10,0.16698071980060308
2019-04-11,0.16583488537228158
2019-04-12,0.15068401973801415
2019-04-15,0.17296340529560408
2019-04-16,0.08409343726040605
2019-04-17,0.16755470417046336
2019-04-18,-0.07817104191471694
2019-04-19,0.23051720627751726
2019-04-22,0.08626419305381734
2019-04-23,0.16047910896862194
2019-04-24,-0.10066691187292892
2019-04-25,0.028843911255839058
2019-04-26,-0.0020508325221773893
2019-04-29,-0.009534849964669178
2019-04-30,-0.31219286343921127
2019-05-06,-0.15861917987676688
2019-05-07,0.4457801177285693
2019-05-08,0.2749248516955284
2019-05-09,0.038110158418813156
2019-05-10,-0.2170830869570618
2019-05-13,0.06764302553913541
2019-05-14,0.21924268814798784
2019-05-15,0.022302084829476553
2019-05-16,0.14997063877428116
2019-05-17,-0.09225733277336941
2019-05-20,0.2547567642133908
2019-05-21,0.007620347922662681
2019-05-22,-0.2829405071803796
2019-05-23,0.24515751413828826
2019-05-24,0.12773685807341248
2019-05-27,0.1479193108440027
2019-05-28,0.10178138165327916
2019-05-29,0.014575781869214542
2019-05-30,-0.10658670243101301
2019-05-31,0.011255931391155587
2019-06-03,-0.04188644950268338
2019-06-04,-0.33128911374045167
2019-06-05,-0.015772139194809916
2019-06-06,0.2581706852296044
2019-06-10,0.4485196960822122
2019-06-11,-0.13207468837087752
2019-06-12,0.01672469843352618
2019-06-13,0.14096552683158814
2019-06-14,-0.28613907725810606
2019-06-17,0.198569300602278
2019-06-18,-0.04500949727482091
2019-06-19,-0.13894218538990907
2019-06-20,0.16033807212977025
2019-06-21,-0.15766022951155026
2019-06-24,-0.08035953660677599
2019-06-25,0.007890412218114463
2019-06-26,-0.27098715157268843
2019-06-27,-0.22500929367976752
2019-06-28,-0.03974813663881608
2019-07-01,0.03225214841069138
2019-07-02,0.035459249455636416
2019-07-03,0.020845669100702156
2019-07-04,0.039930758229220605
2019-07-05,-0.16556121241268143
2019-07-08,0.0669320828170139
2019-07-09,-0.025876689189871332
2019-07-10,-0.22493526656861043
2019-07-11,0.13846260177388867
2019-07-12,-0.11812881327954379
2019-07-15,-0.1766957831652002
2019-07-16,-0.07909495436254912
2019-07-17,-0.0974620144260639
2019-07-18,0.04914929230204824
2019-07-19,0.08184768894183203
2019-07-22,0.03636596496858237
2019-07-23,0.26694072835941585
2019-07-24,-0.18074184753924574
2019-07-25,0.04034747768816355
2019-07-26,-0.3047240645195981
2019-07-29,0.18515775464399328
2019-07-30,-0.2734961199275966
2019-07-31,-0.14852039865702252
2019-08-01,-0.159842625601412
2019-08-02,-0.12254002065783548
2019-08-05,-0.0257477603591447
2019-08-06,0.01876600276519278
2019-08-07,0.2536501667531219
2019-08-08,-0.23458745230593933
2019-08-09,-0.03542709237208808
2019-08-12,0.030315062648758377
2019-08-13,-0.009587384725143241
2019-08-14,-0.32986808308635085
2019-08-15,-0.08778733429785002
2019-08-16,-0.11084020621866085
2019-08-19,0.04230579578527214
2019-08-20,-0.22320375695034514
2019-08-21,0.13720274403209543
2019-08-22,0.036689604340286786
2019-08-23,-0.1000638592116554
2019-08-26,0.06544951137048434
2019-08-27,-0.06550286235309435
2019-08-28,-0.12648845023559288
2019-08-29,-0.17485386414379395
2019-08-30,0.022574288534772807
2019-09-02,-0.1058537761939847
2019-09-03,-0.020649043469947743
2019-09-04,0.0939117320549631
2019-09-05,-0.1229097523494139
2019-09-06,-0.18598089019514488
2019-09-09,0.09493734265702625
2019-09-10,-0.1413976769017426
2019-09-11,0.16844564248629998
2019-09-12,0.11811607932616196
2019-09-16,0.09899620171422725
2019-09-17,0.06270452540347841
2019-09-18,0.2259719546407691
2019-09-19,-0.2795902087883789
2019-09-20,-0.3896035551742787
2019-09-23,0.0045727521043980495
2019-09-24,0.041985408397890854
2019-09-25,0.08566977086186357
2019-09-26,0.2820630891683096
2019-09-27,0.06926661319533471
2019-09-30,-0.13498613415633465
2019-10-08,0.2600176729323182
2019-10-09,0.10729171238978158
2019-10-10,-0.1533808666525733
2019-10-11,0.08767300204573777
2019-10-14,-0.08139447756163336
2019-10-15,0.05539093483879482
2019-10-16,-0.12245664698144215
2019-10-17,-0.029342050204076157
2019-10-18,-0.12097738814059673
2019-10-21,0.2882332848273938
2019-10-22,0.2164624073922756
2019-10-23,-0.10183933295772656
2019-10-24,0.19845843222688148
2019-10-25,0.05886867487743711
2019-10-28,0.07974683691794993
2019-10-29,-0.05255931958624596
2019-10-30,0.12136428846412446
2019-10-31,0.05611662782928971
2019-11-01,0.09208760854911881
2019-11-04,-0.0884449466726713
2019-11-05,0.044377385424203844
2019-11-06,0.02541274862219168
2019-11-07,0.15384283156053435
2019-11-08,-0.08419834814173603
2019-11-11,0.19201744889950617
2019-11-12,-0.13269840550319012
2019-11-13,-0.17621639327794317
2019-11-14,-0.3943951696188745
2019-11-15,0.29404631030937256
2019-11-18,0.1743013488750098
2019-11-19,-0.20696486444736129
2019-11-20,-0.044655041302812136
2019-11-21,0.014171770882540275
2019-11-22,-0.32036932408477586
2019-11-25,-0.11562349192455716
2019-11-26,0.2986078364919206
2019-11-27,-0.0974073039029027
2019-11-28,-0.08001217626375294
2019-11-29,-0.07286276402086754
2019-12-02,-0.19096817240205602
2019-12-03,-0.29015118976111726
2019-12-04,-0.1224357135925911
2019-12-05,-0.0360486519577149
2019-12-06,0.11872083881414826
2019-12-09,-0.2622548809794809
2019-12-10,0.10868096301542068
2019-12-11,-0.2610986997613559
2019-12-12,0.08315621634052521
2019-12-13,-0.038092814103212184
2019-12-16,0.1525525104861608
2019-12-17,0.10355343767888539
2019-12-18,0.010237206672061983
2019-12-19,-0.030324266285094575
2019-12-20,0.23540073853623952
2019-12-23,0.005867826186935364
2019-12-24,0.02280161209262045
2019-12-25,0.03353366640167336
2019-12-26,-0.021504974554273422
2019-12-27,0.11743990146826674
2019-12-30,-0.14991613149658245
2019-12-31,-0.020884858634118837
2020-01-02,0.055950102834983126
2020-01-03,-0.06311949309486185
2020-01-06,-0.27143841025091764
2020-01-07,0.11003879701002194
2020-01-08,0.23043362468033654
2020-01-09,-0.05487934267846841
2020-01-10,-0.13750314502541994
2020-01-13,0.3448495728854993
2020-01-14,-0.309173356908474
2020-01-15,-0.35420090267531246
2020-01-16,-0.19358142241631926
2020-01-17,-0.1039058396580187
2020-01-20,-0.1470444296901201
2020-01-21,-0.34701574429728205
2020-01-22,-0.33687705737660023
2020-01-23,0.07403150817326931
2020-02-03,0.07858728375896015
2020-02-04,0.25206373649378006
2020-02-05,-0.2727856386361462
2020-02-06,-0.05023221818050808
2020-02-07,0.4224316594074033
2020-02-10,0.2828152239924766
2020-02-11,-0.32597080692659086
2020-02-12,0.029427852392877908
2020-02-13,-0.14226314360004738
2020-02-14,-0.02755444747706062
2020-02-17,-0.0147060184394431
2020-02-18,-0.05542759968133857
2020-02-19,-0.13720458412059738
2020-02-20,-0.2022703641535316
2020-02-21,-0.21893905623812637
2020-02-24,-0.22605405336386183
2020-02-25,0.38314675105585644
2020-02-26,0.23816134189387436
2020-02-27,-0.26002257263489276
2020-02-28,-0.007366165289855541
2020-03-02,0.10869534189118583
2020-03-03,-0.1708769010742278
2020-03-04,-0.05888656282109444
2020-03-05,0.3487427791434407
2020-03-06,0.16118172337715173
2020-03-09,0.4830514328491643
2020-03-10,-0.41445534639995346
2020-03-11,-0.379598828542138
2020-03-12,0.2372860325124731
2020-03-13,-0.19795102564663422
2020-03-16,-0.27206076083558994
2020-03-17,-0.28512003707819783
2020-03-18,0.2234366316752151
2020-03-19,-0.29549370672283526
2020-03-20,0.19488132113368292
2020-03-23,0.3755018238148078
2020-03-24,0.22047858850389238
2020-03-25,-0.10171068869941778
2020-03-26,-0.26317807662331477
2020-03-27,-0.09266439265369972
2020-03-30,0.2575286889745684
2020-03-31,0.01340132841622364
2020-04-01,-0.07201159837290452
2020-04-02,-0.14088012499482327
2020-04-03,-0.2730174293983094
2020-04-07,-0.05811751889024786
2020-04-08,0.3205991281055817
2020-04-09,-0.00906613005549287
2020-04-10,0.2460635385318645
2020-04-13,0.2503580816879517
2020-04-14,0.29851340647506175
2020-04-15,0.2338832919496114
2020-04-16,-0.12635269752072276
2020-04-17,0.2420382771223614
2020-04-20,-0.19963941484945247
2020-04-21,0.10507284293526747
2020-04-22,0.0860972516011865
2020-04-23,0.03637681887049378
2020-04-24,0.11430263675263763
2020-04-27,-0.15914725753754488
2020-04-28,-0.1451733284957129
2020-04-29,0.33692026413397097
2020-04-30,-0.16047092840602065
2020-05-06,0.14015767793720443
2020-05-07,0.08600063153443101
2020-05-08,0.013737299360138695
2020-05-11,0.17105747521216205
2020-05-12,-0.2528272742027679
2020-05-13,-0.09344348544419367
2020-05-14,-0.16825360868793746
2020-05-15,0.268063972570327
2020-05-18,-0.18207034061890667
2020-05-19,-0.15051909395565002
2020-05-20,-0.18928969378073102
2020-05-21,-0.1496969121161729
2020-05-22,-0.1562121276489214
2020-05-25,-0.14828577028051068
2020-05-26,-0.20138409270470084
2020-05-27,-0.16621386087729664
2020-05-28,-0.0867275967148308
2020-05-29,-0.00951987621698391
2020-06-01,0.21194116000073976
2020-06-02,0.10605550467863545
2020-06-03,0.03279871242824377
2020-06-04,-0.3512244646059618
2020-06-05,0.000547134977420665
2020-06-08,0.2868473934086046
2020-06-09,0.171397040046751
2020-06-10,0.15109924391893476
2020-06-11,-0.1345326826361996
2020-06-12,-0.20194312003677986
2020-06-15,0.1575219957770293
2020-06-16,0.0909904821330262
2020-06-17,-0.025346918163626882
2020-06-18,0.19433666689372464
2020-06-19,-0.12065093439098086
2020-06-22,-0.18625678670834692
2020-06-23,0.23886863870419914
2020-06-24,0.15465651325858823
2020-06-29,0.03188974428747851
2020-06-30,-0.04255677790960049
2020-07-01,0.09306824999488862
2020-07-02,0.01329798450703276
2020-07-03,-0.14089590741074823
2020-07-06,0.38323530386717397
2020-07-07,-0.18614372617575412
2020-07-08,0.1762627304316604
2020-07-09,0.2873938883600355
2020-07-10,-0.12112180049286439
2020-07-13,0.0010688398306708583
