date,ic
2019-01-02,
2019-01-03,
2019-01-04,
2019-01-07,
2019-01-08,
2019-01-09,
2019-01-10,
2019-01-11,
2019-01-14,
2019-01-15,
2019-01-16,
2019-01-17,
2019-01-18,
2019-01-21,
2019-01-22,
2019-01-23,
2019-01-24,
2019-01-25,
2019-01-28,
2019-01-29,
2019-01-30,0.17879942282460226
2019-01-31,-0.07025090664163079
2019-02-01,0.089816603629135
2019-02-11,-0.005330234581465225
2019-02-12,-0.12883479872562478
2019-02-13,0.15481831870620383
2019-02-14,0.06538557619419533
2019-02-15,0.26543739605805244
2019-02-18,-0.0673295059800684
2019-02-19,0.1788583137984873
2019-02-20,0.024262822952149835
2019-02-21,0.36040823244497033
2019-02-22,-0.0362911944710154
2019-02-25,-0.0085865820216087
2019-02-26,-0.1353228588020662
2019-02-27,-0.060245248692035416
2019-02-28,0.47034377281882417
2019-03-01,-0.07212484281799723
2019-03-04,0.2102480693351788
2019-03-05,0.18344954667674537
2019-03-06,-0.22982570139566091
2019-03-07,-0.04449763602545677
2019-03-08,-0.11070165320365975
2019-03-11,0.08471860644562869
2019-03-12,-0.4497789770709842
2019-03-13,-0.07870047981784002
2019-03-14,-0.10020272797959477
2019-03-15,0.2987487527898989
2019-03-18,-0.09874799677214952
2019-03-19,0.029782139929849172
2019-03-20,-0.078600153781373
2019-03-21,-0.2306289597121266
2019-03-22,0.09857178061565422
2019-03-25,-0.0071802288896516
2019-03-26,0.15449365443474886
2019-03-27,-0.08368257157894037
2019-03-28,-0.013481179291347104
2019-03-29,-0.04436188847686331
2019-04-01,-0.07316210518054667
2019-04-02,0.1529546847143133
2019-04-03,0.2236512029765348
2019-04-04,0.012561419560699373
2019-04-08,-0.26729821528956477
2019-04-09,0.1302905967693671
2019-04-10,-0.3448796130525863
2019-04-11,-0.02641254446258298
2019-04-12,-0.29494682186905624
2019-04-15,0.037167422990538795
2019-04-16,0.13452695425560235
2019-04-17,-0.11955449536938993
2019-04-18,0.12003133168755446
2019-04-19,-0.27445312847709663
2019-04-22,-0.0822002348312997
2019-04-23,-0.21312108933704024
2019-04-24,-0.26035892144801753
2019-04-25,-0.13064033340093653
2019-04-26,0.04461851438978923
2019-04-29,-0.1691794793044291
2019-04-30,0.14968660297937444
2019-05-06,0.10250384775036288
2019-05-07,-0.34303272147387287
2019-05-08,-0.24228803940923238
2019-05-09,-0.004137679297065432
2019-05-10,0.17545893446823696
2019-05-13,-0.16795594450100648
2019-05-14,0.045191263857151664
2019-05-15,-0.13576628685678369
2019-05-16,0.25592951614952575
2019-05-17,0.1004841985973932
2019-05-20,-0.3331513679455305
2019-05-21,0.18754216223072964
2019-05-22,0.11891505345548743
2019-05-23,-0.08904048458072862
2019-05-24,-0.2640197224345215
2019-05-27,0.1715436545240735
2019-05-28,-0.03339978766013632
2019-05-29,0.07548719756921332
2019-05-30,-0.03571373150053854
2019-05-31,-0.002260464362861562
2019-06-03,-0.013702871801869057
2019-06-04,0.10295680238841394
2019-06-05,0.030371888097956365
2019-06-06,-0.247747423483228
2019-06-10,-0.3645279488779772
2019-06-11,0.24300324553719432
2019-06-12,-0.13130266994529247
2019-06-13,0.10522916206806897
2019-06-14,-0.05318951600039057
2019-06-17,-0.30551822102423215
2019-06-18,-0.04977068229198436
2019-06-19,-0.06558571726740685
2019-06-20,-0.10061067395689513
2019-06-21,0.00845602934196874
2019-06-24,0.015261867431996957
2019-06-25,-0.1398811837702022
2019-06-26,0.2032263828000642
2019-06-27,0.12337940568862046
2019-06-28,-0.14444968380960604
2019-07-01,0.061762344533586304
2019-07-02,-0.2689322020038878
2019-07-03,-0.1866623754252916
2019-07-04,-0.03370095879091311
2019-07-05,0.1116815870617007
2019-07-08,-0.04510275409512352
2019-07-09,0.07936970419442083
2019-07-10,0.13558697843402231
2019-07-11,-0.2720722439857778
2019-07-12,0.14637249696218266
2019-07-15,-0.060646082980475254
2019-07-16,-0.02796853387264063
2019-07-17,-0.06683602830459924
2019-07-18,-0.055322176668846264
2019-07-19,0.25805349073283373
2019-07-22,0.07476736586054987
2019-07-23,0.04278431184362781
2019-07-24,0.31134739906230435
2019-07-25,-0.06145573313732372
2019-07-26,0.22420087990637147
2019-07-29,-0.17674747969033502
2019-07-30,0.1861994712487745
2019-07-31,0.08280046577021208
2019-08-01,0.35815366462439396
2019-08-02,0.058071948212025076
2019-08-05,0.3095210168365642
2019-08-06,-0.06921601929619821
2019-08-07,0.03722345812768901
2019-08-08,0.1287622402271606
2019-08-09,0.18072612333672672
2019-08-12,0.00984977412803611
2019-08-13,0.013862307078978684
2019-08-14,-0.07674597248114304
2019-08-15,-0.047021024384136606
2019-08-16,-0.15949954680114484
2019-08-19,0.006354479147268855
2019-08-20,0.019829720981594055
2019-08-21,-0.03246760524785332
2019-08-22,0.26452746546920186
2019-08-23,-0.12699571582227798
2019-08-26,-0.14997002918770896
2019-08-27,-0.07128731798942209
2019-08-28,0.24705333190516562
2019-08-29,0.03307833900434505
2019-08-30,0.12314833955724577
2019-09-02,0.16365761064950396
2019-09-03,-0.019107771333449902
2019-09-04,-0.059159825370590204
2019-09-05,0.04782662250210095
2019-09-06,0.2152342921686907
2019-09-09,-0.2302656644889124
2019-09-10,-0.26129496149409254
2019-09-11,-0.03288080029919749
2019-09-12,-0.04158893813838003
2019-09-16,-0.14904161903073948
2019-09-17,-0.08577996913090853
2019-09-18,-0.0022051158628334836
2019-09-19,0.06078522846503488
2019-09-20,0.27774186757108227
2019-09-23,-0.0889138003149493
2019-09-24,-0.2869209257361569
2019-09-25,-0.22906369401191806
2019-09-26,-0.039407182738417854
2019-09-27,-0.19791986528786562
2019-09-30,-0.1622993832581165
2019-10-08,-0.1455257081595318
2019-10-09,0.08598523997793972
2019-10-10,0.2246399894753027
2019-10-11,-0.08865859509250879
2019-10-14,0.11083651277628356
2019-10-15,0.08194860373859354
2019-10-16,0.1254681873971241
2019-10-17,0.2077447641061073
2019-10-18,0.10483794775595369
2019-10-21,-0.3170889323523934
2019-10-22,-0.2411892867471262
2019-10-23,0.09382560772042081
2019-10-24,-0.2607190005748381
2019-10-25,-0.23223033867336182
2019-10-28,0.27455698979318544
2019-10-29,0.08955139594255336
2019-10-30,-0.02234609623882636
2019-10-31,0.047805003267928414
2019-11-01,0.02211437049775381
2019-11-04,0.11868076098820118
2019-11-05,-0.16819523210145787
2019-11-06,0.050848278301912575
2019-11-07,0.11202610248240777
2019-11-08,0.236512185722724
2019-11-11,-0.14907945281280133
2019-11-12,0.3121641017466486
2019-11-13,0.14790521001020612
2019-11-14,0.2707195269049785
2019-11-15,-0.11679889586579759
2019-11-18,-0.0828194440663639
2019-11-19,0.003960199468345806
2019-11-20,-0.10173048704946508
2019-11-21,-0.4695247101134923
2019-11-22,-0.27863709992857943
2019-11-25,0.1714008566306438
2019-11-26,0.03901425562954438
2019-11-27,-0.09267004485567894
2019-11-28,-0.061283520349353963
2019-11-29,0.027518561244619936
2019-12-02,0.1719451126146194
2019-12-03,0.05322995398003613
2019-12-04,0.11757138708581698
2019-12-05,0.03027597741805872
2019-12-06,-0.03576791171820923
2019-12-09,0.17970661409109598
2019-12-10,-0.24442600813597232
2019-12-11,0.12354823328931792
2019-12-12,0.03281425407291449
2019-12-13,0.2811513848892411
2019-12-16,0.07617957530424342
2019-12-17,-0.15664829408627512
2019-12-18,0.014587810692258287
2019-12-19,-0.13839426302986013
2019-12-20,0.09795321850633952
2019-12-23,0.03440974706853781
2019-12-24,0.310917752010472
2019-12-25,0.1135645384308017
2019-12-26,-0.3373988893826133
2019-12-27,0.0022703856225322447
2019-12-30,0.06516854672704636
2019-12-31,0.06917898182123401
2020-01-02,0.05406147732852365
2020-01-03,0.05087532380518657
2020-01-06,0.21802590580639952
2020-01-07,-0.03610270370761159
2020-01-08,-0.3204339962306739
2020-01-09,-0.015236673568603388
2020-01-10,0.13937299239277326
2020-01-13,-0.06973552434029125
2020-01-14,-0.11365076682460641
2020-01-15,0.14591858148515
2020-01-16,0.2350057466327498
2020-01-17,0.008216949790265882
2020-01-20,0.07699293270401512
2020-01-21,0.40198128946846795
2020-01-22,0.17966083270633007
2020-01-23,-0.01619792471865443
2020-02-03,0.07092201923895683
2020-02-04,-0.23151676115912823
2020-02-05,0.34205761087232833
2020-02-06,0.16715321858790425
2020-02-07,-0.40951473083926443
2020-02-10,-0.3593496112686828
2020-02-11,0.14918519679640954
2020-02-12,0.14291339810801007
2020-02-13,-0.05652568473980163
2020-02-14,-0.20883639502136608
2020-02-17,0.24578004683844445
2020-02-18,-0.20951984562420128
2020-02-19,-0.2751462812825764
2020-02-20,0.1281300582343039
2020-02-21,0.37605153469335645
2020-02-24,0.4156373472536698
2020-02-25,-0.5187926104198454
2020-02-26,-0.364624501692188
2020-02-27,0.26452518382957696
2020-02-28,-0.06376214177909355
2020-03-02,-0.2763708128133536
2020-03-03,0.31273622098193293
2020-03-04,-0.29428408266328604
2020-03-05,-0.3559484287972417
2020-03-06,-0.2072683407972127
2020-03-09,-0.05977757632638926
2020-03-10,-0.09572689979148491
2020-03-11,0.24065175245326978
2020-03-12,-0.20830678541669376
2020-03-13,0.34220005807644405
2020-03-16,0.11602236620916381
2020-03-17,0.19108341496834821
2020-03-18,-0.16194071257285775
2020-03-19,0.28418715999345284
2020-03-20,-0.09708060593989556
2020-03-23,-0.3154405342962661
2020-03-24,-0.3074830415947213
2020-03-25,0.1664301255101286
2020-03-26,0.3146087050615569
2020-03-27,0.07932725569908185
2020-03-30,-0.27472310979359044
2020-03-31,0.028732416937341628
2020-04-01,-0.39164443342094174
2020-04-02,0.1245258710161887
2020-04-03,0.04715822649271341
2020-04-07,-0.26082258967779653
2020-04-08,0.29173583785914736
2020-04-09,0.3580290496752399
2020-04-10,-0.06511196953392383
2020-04-13,-0.2666433709620813
2020-04-14,6.0552857802851814e-05
2020-04-15,-0.22908207883789464
2020-04-16,0.03569176493980856
2020-04-17,-0.217246770180273
2020-04-20,-0.2100067632351348
2020-04-21,-0.1397169068287817
2020-04-22,-0.07123340615884491
2020-04-23,0.013218229528837047
2020-04-24,0.09323526225311865
2020-04-27,0.22653395880476002
2020-04-28,-0.2790659774323556
2020-04-29,-0.27956267426093684
2020-04-30,0.052661341201270515
2020-05-06,-0.006073854226876067
2020-05-07,-0.15685583114858034
2020-05-08,-0.04870553158800873
2020-05-11,0.3899723990815085
2020-05-12,0.05188041769991471
2020-05-13,0.0116888005058169
2020-05-14,0.2579146960214394
2020-05-15,-0.3296943872370494
2020-05-18,0.2741446324037362
2020-05-19,0.03438505986918471
2020-05-20,0.17591143373397466
2020-05-21,-0.0698996352636845
2020-05-22,0.04563002415765204
2020-05-25,0.19694898988027826
2020-05-26,-0.10725327596938695
2020-05-27,-0.019835505672260386
2020-05-28,0.15990497057430902
2020-05-29,0.23895512144435815
2020-06-01,-0.27058169597696646
2020-06-02,0.057045234597214035
2020-06-03,-0.1087629159577681
2020-06-04,0.3006443931008122
2020-06-05,-0.16956065706245635
2020-06-08,-0.12316295797735922
2020-06-09,0.24147229959973032
2020-06-10,-0.15582918515177355
2020-06-11,0.22623108493532396
2020-06-12,0.059888813433864686
2020-06-15,0.03260253400951004
2020-06-16,-0.1272514433050273
2020-06-17,-0.015389737052095424
2020-06-18,0.04675646202716522
2020-06-19,0.006069866155558285
2020-06-22,0.14647451619542837
2020-06-23,-0.2586398788670264
2020-06-24,-0.1366930223429191
2020-06-29,-0.01673530812613572
2020-06-30,0.013038218550976989
2020-07-01,-0.11083914366032324
2020-07-02,-0.15939704939109134
2020-07-03,-0.11891015122201681
2020-07-06,-0.05066064181641231
2020-07-07,0.10517823694932385
2020-07-08,-0.030513862624792165
2020-07-09,0.03234708682561911
2020-07-10,0.04774113236124555
2020-07-13,0.06727371117507287
2020-07-14,-0.1251697112944164
2020-07-15,-0.296756171686967
2020-07-16,0.22076073250688116
2020-07-17,-0.21997334994694398
2020-07-20,-0.19178832462585882
2020-07-21,-0.14506749620540024
2020-07-22,0.35925380470248836
2020-07-23,-0.060030319514214114
