total_cost_bps,n_days,ann_return,ann_vol,sharpe,max_dd
5.0,1699,0.10584683797355376,0.1339751178096161,0.8133102574012172,-0.26493413292903734
10.0,1699,0.08251076599342899,0.13393158349307047,0.6542501079473948,-0.33110517053966937
20.0,1699,0.037275677022085674,0.13401928654974127,0.33538145836079963,-0.446907143671051
