date,gross_return,cost,net_return,turnover,n_positions,n_long,n_short,net_exposure,gross_exposure
2022-08-19,-0.0016968291746032975,0.00012068965517241375,-0.0018175188297757112,0.12068965517241376,116,58,58,0.0,0.9999999999999998
2022-08-22,0.00923697536713055,0.00011206896551724135,0.009124906401613309,0.11206896551724135,116,58,58,1.3877787807814457e-17,0.9999999999999998
2022-08-23,0.00012915831484674014,0.00012068965517241377,8.468659674326369e-06,0.12068965517241377,116,58,58,-1.3877787807814457e-17,0.9999999999999998
2022-08-24,0.003921691196734414,6.89655172413793e-05,0.0038527256794930347,0.0689655172413793,116,58,58,6.938893903907228e-18,0.9999999999999998
2022-08-25,-0.006080110745493876,0.00011206896551724135,-0.006192179711011118,0.11206896551724135,116,58,58,-1.734723475976807e-18,0.9999999999999998
2022-08-26,0.0007065691321691518,0.00011206896551724135,0.0005945001666519105,0.11206896551724135,116,58,58,-1.3877787807814457e-17,0.9999999999999998
2022-08-29,-0.007575446658234231,0.00012068965517241377,-0.0076961363134066445,0.12068965517241377,116,58,58,1.3877787807814457e-17,0.9999999999999998
2022-08-30,-0.0032551466401741875,0.00012068965517241377,-0.0033758362953466015,0.12068965517241377,116,58,58,0.0,0.9999999999999998
2022-08-31,0.002950246341000817,0.00010344827586206895,0.0028467980651387483,0.10344827586206895,116,58,58,0.0,0.9999999999999998
2022-09-01,-0.0019586696509260957,0.00012068965517241377,-0.0020793593060985096,0.12068965517241377,116,58,58,-1.3877787807814457e-17,0.9999999999999999
2022-09-02,0.008532221466503016,8.620689655172412e-05,0.008446014569951293,0.08620689655172412,116,58,58,-1.3877787807814457e-17,0.9999999999999999
2022-09-05,-0.004537592298878493,0.00011206896551724135,-0.004649661264395735,0.11206896551724135,116,58,58,0.0,0.9999999999999998
2022-09-06,-0.008584285179465521,4.310344827586206e-05,-0.008627388627741383,0.04310344827586206,116,58,58,0.0,0.9999999999999998
2022-09-07,0.005401281193520206,9.482758620689653e-05,0.005306453607313309,0.09482758620689653,116,58,58,2.7755575615628914e-17,0.9999999999999998
2022-09-08,0.00034290018049910106,9.482758620689655e-05,0.00024807259429220454,0.09482758620689655,116,58,58,0.0,0.9999999999999998
2022-09-09,-0.0005370492124195363,0.00010344827586206895,-0.0006404974882816053,0.10344827586206895,116,58,58,0.0,0.9999999999999998
2022-09-13,0.0025505287113377502,0.00012931034482758618,0.002421218366510164,0.1293103448275862,116,58,58,-2.7755575615628914e-17,0.9999999999999998
2022-09-14,0.003876766009130337,9.424313267095255e-05,0.003782522876459384,0.09424313267095255,117,58,59,-2.220446049250313e-16,1.0
2022-09-15,-0.0006517182406953676,0.00012010520163646991,-0.0007718234423318375,0.1201052016364699,117,58,59,-1.942890293094024e-16,1.0
2022-09-16,0.0016274570089144225,0.00010242548217416717,0.0015250315267402554,0.10242548217416717,117,58,59,-2.0816681711721685e-16,1.0
2022-09-19,-0.007803106166798952,0.00012711864406779656,-0.007930224810866748,0.12711864406779655,118,59,59,1.3877787807814457e-17,1.0000000000000002
2022-09-20,0.003282922378273596,6.779661016949154e-05,0.0032151257681041043,0.06779661016949154,118,59,59,2.7755575615628914e-17,1.0000000000000002
2022-09-21,-0.0007109431598285889,0.0001186440677966102,-0.0008295872276251991,0.1186440677966102,118,59,59,2.7755575615628914e-17,1.0000000000000002
2022-09-22,0.0037624388869847286,0.00011864406779661019,0.0036437948191881185,0.11864406779661019,118,59,59,0.0,1.0000000000000002
2022-09-23,-0.002121939913245825,0.00012711864406779664,-0.002249058557313622,0.12711864406779663,118,59,59,0.0,1.0000000000000002
2022-09-26,-0.005688657753353927,0.00011016949152542375,-0.005798827244879351,0.11016949152542375,118,59,59,-2.7755575615628914e-17,1.0000000000000002
2022-09-27,0.004748689807484379,0.00010169491525423731,0.004646994892230142,0.10169491525423731,118,59,59,2.7755575615628914e-17,1.0
