total_cost_bps,n_days,ann_return,ann_vol,sharpe,max_dd
5.0,1699,0.18094565288452258,0.14698796477261444,1.204852873728582,-0.17745822230848785
10.0,1699,0.16161477469671848,0.14697825521817232,1.0925658459586125,-0.19708140649210348
20.0,1699,0.12389258711091244,0.14696422022032443,0.8679154799655774,-0.2454069107693394
